a,b,c,d,r1,r2,
-915, 475, 850.0, 3336625.0, -0.739, 1.258,
-249, 533, 40.0, 323929.0, -0.073, 2.213,
602, 939, 50.0, 761321.0, -0.055, -1.505,
87, -236, -817.0, 340012.0, 4.708, -1.995,
72, 838, -2.0, 702820.0, 0.002, -11.641,
-469, 608, 30.0, 425944.0, -0.048, 1.344,
176, -266, -428.0, 372068.0, 2.489, -0.977,
-608, -583, 641.0, 1898801.0, -1.613, 0.654,
-286, 207, 668.0, 807041.0, -1.209, 1.932,
14, -664, -818.0, 486704.0, 48.63, -1.201,
738, -162, -294.0, 894132.0, 0.75, -0.531,
-689, -400, 752.0, 2232512.0, -1.375, 0.794,
-731, 225, 620.0, 1863505.0, -0.78, 1.088,
872, -456, -29.0, 309088.0, 0.58, -0.057,
-718, -404, 374.0, 1237344.0, -1.056, 0.493,
109, -537, -523.0, 516397.0, 5.76, -0.833,
617, 911, -572.0, 2241617.0, 0.475, -1.952,
185, -683, -808.0, 1064409.0, 4.634, -0.942,
757, -124, -130.0, 409016.0, 0.504, -0.341,
-17, -90, 832.0, 64676.0, -10.127, 4.833,
733, 869, -923.0, 3461397.0, 0.676, -1.862,
-966, 552, 335.0, 1599144.0, -0.369, 0.94,
-136, 975, -683.0, 579073.0, 0.787, 6.382,
-190, -833, -813.0, 76009.0, -2.918, -1.467,
-337, -816, 602.0, 1477352.0, -3.014, 0.593,
-12, -550, 205.0, 312340.0, -46.203, 0.37,
120, -221, -529.0, 302761.0, 3.213, -1.372,
-175, -283, 950.0, 745089.0, -3.275, 1.658,
-993, -664, 364.0, 1886704.0, -1.026, 0.357,
211, -651, -718.0, 1029793.0, 3.947, -0.862,
509, -943, -89.0, 1070453.0, 1.943, -0.09,
781, -238, -639.0, 2052880.0, 1.07, -0.765,
-305, -916, 659.0, 1643036.0, -3.603, 0.6,
575, 285, -104.0, 320425.0, 0.244, -0.74,
97, 64, -91.0, 39404.0, 0.693, -1.353,
-956, -983, 629.0, 3371585.0, -1.474, 0.446,
-300, 607, -302.0, 6049.0, 0.882, 1.141,
-267, 828, 652.0, 1381920.0, -0.651, 3.752,
554, 92, -738.0, 1643872.0, 1.074, -1.24,
-483, 760, 630.0, 1794760.0, -0.6, 2.174,
316, -823, -934.0, 1857905.0, 3.459, -0.855,
-880, -977, 914.0, 4171809.0, -1.716, 0.605,
379, -928, 303.0, 401836.0, 2.061, 0.388,
279, -65, -66.0, 77881.0, 0.617, -0.384,
-163, -140, 307.0, 219764.0, -1.867, 1.009,
927, -418, -793.0, 3115168.0, 1.177, -0.727,
-364, -412, 447.0, 820576.0, -1.81, 0.678,
-288, -370, 55.0, 200260.0, -1.419, 0.135,
472, 200, -758.0, 1471104.0, 1.073, -1.497,
-6, 992, 522.0, 996592.0, -0.525, 165.858,
351, -993, -488.0, 1671201.0, 3.256, -0.427,
389, 511, -739.0, 1411005.0, 0.87, -2.184,
673, 773, -597.0, 2204653.0, 0.529, -1.677,
232, -741, -93.0, 635385.0, 3.315, -0.121,
-528, -493, 801.0, 1934761.0, -1.784, 0.85,
-111, -132, 263.0, 134196.0, -2.245, 1.056,
477, 690, 39.0, 401688.0, -0.059, -1.388,
-125, -19, 284.0, 142361.0, -1.585, 1.433,
163, -217, 67.0, 3405.0, 0.845, 0.487,
-541, 464, 126.0, 487960.0, -0.217, 1.074,
-73, -641, -603.0, 234805.0, -7.709, -1.071,
-170, -667, -247.0, 276929.0, -3.51, -0.414,
-678, 493, -37.0, 142705.0, 0.085, 0.642,
356, -735, -178.0, 793697.0, 2.284, -0.219,
98, -770, 244.0, 497252.0, 7.526, 0.331,
-726, -113, 724.0, 2115265.0, -1.079, 0.924,
-132, 566, 668.0, 673060.0, -0.964, 5.252,
719, 12, -212.0, 609856.0, 0.535, -0.551,
-175, -490, 844.0, 830900.0, -4.004, 1.204,
475, -955, -629.0, 2107125.0, 2.533, -0.523,
933, -178, -430.0, 1636444.0, 0.781, -0.59,
657, 242, -427.0, 1180720.0, 0.643, -1.011,
998, 921, -337.0, 2193545.0, 0.281, -1.203,
-89, -582, 22.0, 346556.0, -6.577, 0.038,
-373, -964, -341.0, 420524.0, -2.161, -0.423,
456, -422, -757.0, 1558852.0, 1.832, -0.906,
257, 766, -806.0, 1415324.0, 0.824, -3.805,
705, -813, -68.0, 852729.0, 1.232, -0.078,
242, -26, -972.0, 941572.0, 2.059, -1.951,
94, 514, -777.0, 556348.0, 1.233, -6.702,
43, 314, 87.0, 83632.0, -0.288, -7.014,
-536, 821, 66.0, 815545.0, -0.077, 1.608,
215, 671, -103.0, 538821.0, 0.147, -3.268,
557, -934, -955.0, 3000096.0, 2.393, -0.716,
528, 219, -368.0, 825177.0, 0.653, -1.068,
-158, -848, -224.0, 577536.0, -5.088, -0.279,
581, -257, -417.0, 1035157.0, 1.097, -0.654,
-222, 786, 555.0, 1110636.0, -0.603, 4.144,
-758, 163, 952.0, 2913033.0, -1.018, 1.233,
394, 719, -295.0, 981881.0, 0.345, -2.17,
963, 809, 69.0, 388693.0, -0.096, -0.744,
-604, -847, 417.0, 1724881.0, -1.788, 0.386,
473, -186, -960.0, 1850916.0, 1.635, -1.242,
-444, -334, 267.0, 585748.0, -1.238, 0.486,
867, 653, -493.0, 2136133.0, 0.466, -1.219,
991, -858, -161.0, 1374368.0, 1.024, -0.159,
-608, -668, 505.0, 1674384.0, -1.613, 0.515,
-159, -404, 508.0, 486304.0, -3.463, 0.923,
-444, -92, 997.0, 1779136.0, -1.606, 1.398,
90, -778, 19.0, 598444.0, 8.62, 0.024,
-992, 52, 795.0, 3157264.0, -0.869, 0.922,
48, -576, -605.0, 447936.0, 12.972, -0.972,
992, -859, -761.0, 3757529.0, 1.41, -0.544,
-947, -692, 487.0, 2323620.0, -1.17, 0.439,
-333, -804, -261.0, 298764.0, -2.028, -0.386,
-271, -546, 634.0, 985372.0, -2.839, 0.824,
-286, 36, 716.0, 820400.0, -1.521, 1.646,
-680, 882, 950.0, 3361924.0, -0.7, 1.997,
294, 90, -392.0, 469092.0, 1.012, -1.318,
-404, -352, 975.0, 1699504.0, -2.049, 1.178,
42, 684, 232.0, 428880.0, -0.347, -15.939,
-210, -760, -126.0, 471760.0, -3.445, -0.174,
-360, 442, 276.0, 592804.0, -0.455, 1.683,
-624, 916, -130.0, 514576.0, 0.159, 1.309,
-846, -455, -10.0, 173185.0, -0.515, -0.023,
238, 521, -98.0, 364737.0, 0.174, -2.363,
-418, 655, 739.0, 1664633.0, -0.76, 2.327,
-26, 849, 722.0, 795889.0, -0.829, 33.483,
-413, 206, 710.0, 1215356.0, -1.085, 1.584,
-384, 699, 905.0, 1878681.0, -0.875, 2.695,
-890, 697, 114.0, 891649.0, -0.139, 0.922,
151, 689, -573.0, 820813.0, 0.719, -5.281,
242, -909, 274.0, 561049.0, 3.426, 0.331,
-464, -539, 800.0, 1775321.0, -2.017, 0.855,
-526, 394, 765.0, 1764796.0, -0.888, 1.637,
501, -603, 135.0, 93069.0, 0.906, 0.297,
131, -459, -433.0, 437573.0, 4.277, -0.773,
22, -640, 598.0, 356976.0, 28.124, 0.966,
142, 719, 692.0, 123905.0, -1.292, -3.771,
294, -65, -38.0, 48913.0, 0.487, -0.266,
925, 845, -766.0, 3548225.0, 0.561, -1.475,
116, 792, -945.0, 1065744.0, 1.036, -7.864,
-679, 375, 306.0, 971721.0, -0.45, 1.002,
834, 684, -941.0, 3607032.0, 0.729, -1.549,
18, -527, -340.0, 302209.0, 29.909, -0.632,
5, -401, 140.0, 158001.0, 79.849, 0.351,
187, 479, 286.0, 15513.0, -0.948, -1.614,
-848, 504, 652.0, 2465600.0, -0.629, 1.223,
608, 512, -214.0, 782592.0, 0.306, -1.149,
-230, -537, -163.0, 138409.0, -1.976, -0.359,
-88, 524, -52.0, 256272.0, 0.101, 5.854,
-336, -594, 676.0, 1261380.0, -2.555, 0.787,
71, 174, -425.0, 150976.0, 1.511, -3.962,
-174, 944, -649.0, 439432.0, 0.808, 4.618,
-482, -532, 827.0, 1877480.0, -1.973, 0.87,
-421, -685, 738.0, 1712017.0, -2.368, 0.74,
-815, 107, 599.0, 1964189.0, -0.794, 0.925,
-345, 199, 79.0, 148621.0, -0.27, 0.847,
-596, -999, 761.0, 2812225.0, -2.245, 0.569,
-194, -842, 147.0, 823036.0, -4.508, 0.168,
577, 201, -51.0, 158109.0, 0.17, -0.519,
-842, 619, 526.0, 2154729.0, -0.504, 1.239,
-295, 720, 979.0, 1673620.0, -0.972, 3.413,
182, -281, -848.0, 696305.0, 3.064, -1.52,
-619, 910, 89.0, 1048464.0, -0.092, 1.562,
-494, 923, 634.0, 2104713.0, -0.534, 2.403,
797, -549, -325.0, 1337501.0, 1.07, -0.381,
-724, 404, 162.0, 632368.0, -0.27, 0.828,
278, -548, 73.0, 219128.0, 1.828, 0.144,
-934, 612, 71.0, 639800.0, -0.101, 0.756,
104, -839, -281.0, 820817.0, 8.389, -0.322,
275, -701, -190.0, 700401.0, 2.796, -0.247,
-555, -413, 880.0, 2124169.0, -1.685, 0.941,
229, -225, -249.0, 278709.0, 1.644, -0.661,
-87, 418, 424.0, 322276.0, -0.86, 5.665,
117, 797, -360.0, 803689.0, 0.425, -7.237,
383, 755, 247.0, 191621.0, -0.414, -1.557,
-620, 645, 240.0, 1011225.0, -0.291, 1.331,
-602, 63, 453.0, 1094793.0, -0.817, 0.921,
-782, 675, 237.0, 1196961.0, -0.268, 1.131,
-306, -183, 498.0, 643041.0, -1.609, 1.011,
906, -942, -99.0, 1246140.0, 1.136, -0.096,
-833, -429, 278.0, 1110337.0, -0.89, 0.375,
241, -824, -207.0, 878524.0, 3.654, -0.235,
-61, 521, 27.0, 278029.0, -0.052, 8.592,
747, -683, -241.0, 1186597.0, 1.186, -0.272,
415, -171, -211.0, 379501.0, 0.948, -0.536,
-464, -848, 627.0, 1882816.0, -2.392, 0.565,
-486, -783, -246.0, 134865.0, -1.183, -0.428,
478, 721, -235.0, 969161.0, 0.276, -1.784,
-392, 529, 110.0, 452321.0, -0.183, 1.533,
377, -810, -223.0, 992384.0, 2.395, -0.247,
-35, 793, -402.0, 572569.0, 0.519, 22.138,
436, 508, -162.0, 540592.0, 0.261, -1.426,
-90, -487, -370.0, 103969.0, -4.497, -0.914,
133, -197, -368.0, 234585.0, 2.561, -1.08,
461, -649, -228.0, 841633.0, 1.699, -0.291,
-11, 630, 332.0, 411508.0, -0.522, 57.795,
-393, -722, -286.0, 71692.0, -1.259, -0.578,
-775, -892, 513.0, 2385964.0, -1.572, 0.421,
-173, 916, -881.0, 229404.0, 1.263, 4.032,
650, -945, 155.0, 490025.0, 1.265, 0.188,
104, -720, 213.0, 429792.0, 6.613, 0.31,
559, -617, -279.0, 1004533.0, 1.448, -0.345,
-99, -510, -636.0, 8244.0, -3.034, -2.117,
-483, 892, 692.0, 2132608.0, -0.588, 2.435,
371, -572, -464.0, 1015760.0, 2.129, -0.587,
-525, 71, 777.0, 1636741.0, -1.151, 1.286,
-638, -242, 201.0, 571516.0, -0.782, 0.403,
-178, 905, 680.0, 1303185.0, -0.665, 5.749,
-195, 139, 969.0, 775141.0, -1.901, 2.614,
-491, -182, 412.0, 842292.0, -1.12, 0.749,
-709, 525, 623.0, 2042453.0, -0.638, 1.378,
-460, 273, 974.0, 1866689.0, -1.188, 1.782,
184, 354, -246.0, 306372.0, 0.542, -2.466,
358, 660, -503.0, 1155896.0, 0.58, -2.423,
-86, 231, 756.0, 313425.0, -1.912, 4.598,
715, -258, -876.0, 2571924.0, 1.302, -0.941,
91, 691, 258.0, 383569.0, -0.394, -7.2,
-229, -5, 735.0, 673285.0, -1.802, 1.781,
-483, -468, -27.0, 166860.0, -0.907, -0.062,
139, 966, 48.0, 906468.0, -0.05, -6.9,
202, -817, -45.0, 703849.0, 4.099, -0.054,
996, 362, -523.0, 2214676.0, 0.565, -0.929,
-60, 841, -481.0, 591841.0, 0.597, 13.419,
940, 676, -264.0, 1449616.0, 0.281, -1.0,
-924, -129, 670.0, 2492961.0, -0.924, 0.785,
284, -368, -389.0, 577328.0, 1.986, -0.69,
-713, -232, 204.0, 635632.0, -0.722, 0.396,
-743, -290, 741.0, 2286352.0, -1.213, 0.822,
-224, -212, 955.0, 900624.0, -2.592, 1.645,
812, 403, -836.0, 2877737.0, 0.796, -1.293,
217, 349, -310.0, 390881.0, 0.636, -2.245,
-117, -193, -26.0, 25081.0, -1.502, -0.148,
978, 149, -994.0, 3910729.0, 0.935, -1.087,
488, 442, -376.0, 929316.0, 0.535, -1.441,
823, -422, -785.0, 2762304.0, 1.266, -0.753,
-301, 976, -722.0, 83288.0, 1.142, 2.101,
-934, -176, 229.0, 886520.0, -0.598, 0.41,
77, 36, -427.0, 132812.0, 2.133, -2.6,
624, 174, 3.0, 22788.0, -0.018, -0.26,
-558, 783, 668.0, 2104065.0, -0.598, 2.001,
-110, 142, 218.0, 116084.0, -0.903, 2.194,
269, 340, -528.0, 683728.0, 0.905, -2.169,
21, 131, -915.0, 94021.0, 4.182, -10.42,
3, 391, 984.0, 141073.0, -2.567, -127.766,
652, -305, -987.0, 2667121.0, 1.486, -1.019,
-98, 534, -699.0, 11148.0, 2.186, 3.263,
-250, -428, 608.0, 791184.0, -2.635, 0.923,
-2, 738, 253.0, 546668.0, -0.343, 369.343,
-385, 345, 218.0, 454745.0, -0.428, 1.324,
704, -239, -396.0, 1172257.0, 0.939, -0.599,
-152, -347, 614.0, 493721.0, -3.453, 1.17,
897, 500, 58.0, 41896.0, -0.165, -0.393,
-783, 58, 679.0, 2129992.0, -0.895, 0.969,
-702, -502, 417.0, 1422940.0, -1.207, 0.492,
818, 799, -875.0, 3501401.0, 0.655, -1.632,
972, -804, 85.0, 315936.0, 0.703, 0.124,
-869, 755, -70.0, 326705.0, 0.106, 0.763,
153, -775, -598.0, 966601.0, 5.746, -0.68,
-817, 326, 978.0, 3302380.0, -0.913, 1.312,
678, 486, -889.0, 2647164.0, 0.841, -1.558,
-260, 371, 157.0, 300921.0, -0.341, 1.768,
273, -839, 77.0, 619837.0, 2.979, 0.095,
163, -706, -419.0, 771624.0, 4.86, -0.529,
-97, -815, 705.0, 937765.0, -9.193, 0.791,
-886, 305, 706.0, 2595089.0, -0.737, 1.081,
-357, -363, 307.0, 570165.0, -1.566, 0.549,
757, -564, -867.0, 2943372.0, 1.506, -0.761,
610, 194, -988.0, 2448356.0, 1.124, -1.442,
-152, -764, 288.0, 758800.0, -5.379, 0.352,
214, -706, 511.0, 61020.0, 2.227, 1.072,
773, -120, -448.0, 1399616.0, 0.843, -0.688,
-195, -509, 787.0, 872941.0, -3.701, 1.091,
713, 548, -858.0, 2747320.0, 0.778, -1.547,
-42, 314, 139.0, 121948.0, -0.419, 7.895,
-386, -921, 339.0, 1371657.0, -2.71, 0.324,
-848, -86, 419.0, 1428644.0, -0.755, 0.654,
-157, 392, 771.0, 637852.0, -1.295, 3.792,
897, -384, -306.0, 1245384.0, 0.836, -0.408,
-866, -308, 209.0, 818840.0, -0.7, 0.345,
821, -77, -148.0, 491961.0, 0.474, -0.38,
338, -647, -912.0, 1651633.0, 2.858, -0.944,
-290, 260, 849.0, 1052440.0, -1.32, 2.217,
-228, -445, 852.0, 975049.0, -3.141, 1.19,
-263, 97, 532.0, 569073.0, -1.25, 1.619,
-89, 710, 721.0, 760776.0, -0.911, 8.889,
747, -269, -936.0, 2869129.0, 1.314, -0.954,
356, -673, -240.0, 794689.0, 2.197, -0.307,
-1000, -129, 237.0, 964641.0, -0.556, 0.427,
490, -969, -995.0, 2889161.0, 2.723, -0.746,
183, 838, -409.0, 1001632.0, 0.445, -5.024,
-690, 180, 6.0, 48960.0, -0.03, 0.291,
307, 718, -506.0, 1136892.0, 0.567, -2.906,
728, 616, 56.0, 216384.0, -0.104, -0.743,
-840, 896, 410.0, 2180416.0, -0.346, 1.412,
-822, 440, 598.0, 2159824.0, -0.626, 1.162,
-633, -823, 973.0, 3140965.0, -2.05, 0.75,
280, 441, -534.0, 792561.0, 0.802, -2.377,
208, 598, -682.0, 925028.0, 0.874, -3.749,
504, -551, -284.0, 876145.0, 1.475, -0.382,
-96, 617, -794.0, 75793.0, 1.78, 4.647,
-141, 768, -205.0, 474204.0, 0.281, 5.165,
587, 540, -854.0, 2296792.0, 0.831, -1.751,
-515, 159, 221.0, 480541.0, -0.519, 0.827,
-861, 727, 246.0, 1375753.0, -0.259, 1.103,
-372, -693, 24.0, 515961.0, -1.897, 0.034,
-355, 538, -5.0, 282344.0, 0.009, 1.506,
-600, 340, 684.0, 1757200.0, -0.821, 1.388,
232, -520, -517.0, 750176.0, 2.987, -0.746,
775, -509, -40.0, 383081.0, 0.728, -0.071,
-583, 100, 647.0, 1518804.0, -0.971, 1.143,
667, -987, -430.0, 2121409.0, 1.832, -0.352,
-502, 773, 846.0, 2296297.0, -0.739, 2.279,
-513, -561, 983.0, 2331837.0, -2.035, 0.942,
437, 319, -584.0, 1122593.0, 0.847, -1.577,
926, -286, -131.0, 567020.0, 0.561, -0.252,
-966, 56, 792.0, 3063424.0, -0.877, 0.935,
-273, -998, 461.0, 1499416.0, -4.071, 0.415,
-793, 519, 433.0, 1642837.0, -0.481, 1.135,
-137, 772, 893.0, 1085348.0, -0.985, 6.62,
-4, 729, -222.0, 527889.0, 0.305, 181.945,
-61, -547, -843.0, 93517.0, -6.99, -1.977,
-25, 106, 11.0, 12336.0, -0.101, 4.341,
-958, 22, 530.0, 2031444.0, -0.732, 0.755,
100, -319, -666.0, 368161.0, 4.629, -1.439,
95, 985, -309.0, 1087645.0, 0.305, -10.673,
449, 223, -548.0, 1033937.0, 0.884, -1.381,
657, -792, -15.0, 666684.0, 1.224, -0.019,
818, -784, -442.0, 2060880.0, 1.357, -0.398,
-979, -57, 852.0, 3339681.0, -0.962, 0.904,
-870, -103, 277.0, 974569.0, -0.627, 0.508,
-826, -366, 985.0, 3388396.0, -1.336, 0.893,
750, 752, -293.0, 1444504.0, 0.3, -1.303,
761, 554, 24.0, 233860.0, -0.046, -0.682,
852, -115, -469.0, 1611577.0, 0.812, -0.678,
-384, 782, 300.0, 1072324.0, -0.33, 2.367,
-954, 869, -112.0, 327769.0, 0.155, 0.756,
-97, 115, 693.0, 282109.0, -2.145, 3.331,
-647, -390, 973.0, 2670224.0, -1.564, 0.961,
564, 934, 33.0, 797908.0, -0.036, -1.62,
196, 166, -962.0, 781764.0, 1.832, -2.679,
-145, -498, 105.0, 308904.0, -3.634, 0.199,
-636, -821, 625.0, 2264041.0, -1.828, 0.537,
-264, -649, -11.0, 409585.0, -2.441, -0.017,
-177, -902, 214.0, 965116.0, -5.323, 0.227,
377, 789, 368.0, 67577.0, -0.702, -1.391,
-379, -221, 174.0, 312625.0, -1.029, 0.446,
-495, -11, 519.0, 1027741.0, -1.035, 1.013,
957, -901, -438.0, 2488465.0, 1.295, -0.353,
-367, 135, 743.0, 1108949.0, -1.251, 1.619,
283, 411, -700.0, 961321.0, 1.006, -2.458,
-597, -939, 515.0, 2111541.0, -2.003, 0.431,
453, -429, -157.0, 468525.0, 1.229, -0.282,
481, 927, 238.0, 401417.0, -0.305, -1.622,
-36, 447, -81.0, 188145.0, 0.184, 12.233,
403, -364, -416.0, 803088.0, 1.563, -0.66,
853, -442, -376.0, 1478276.0, 0.972, -0.454,
-390, -689, 535.0, 1309321.0, -2.35, 0.584,
-689, -993, 719.0, 2967613.0, -1.971, 0.53,
-498, 191, 97.0, 229705.0, -0.289, 0.673,
-227, 973, 431.0, 1338077.0, -0.405, 4.691,
118, 840, -450.0, 918000.0, 0.501, -7.619,
-386, 28, 155.0, 240104.0, -0.598, 0.671,
-560, 621, 807.0, 2193321.0, -0.768, 1.877,
-425, 825, 740.0, 1938625.0, -0.667, 2.609,
-427, 290, 403.0, 772424.0, -0.69, 1.369,
-98, 67, 80.0, 35849.0, -0.624, 1.308,
951, -980, -627.0, 3345508.0, 1.477, -0.446,
200, 686, -295.0, 706596.0, 0.386, -3.816,
-940, -862, -180.0, 66244.0, -0.595, -0.322,
600, 33, -219.0, 526689.0, 0.577, -0.632,
62, 275, -325.0, 156225.0, 0.97, -5.405,
-73, 524, 20.0, 280416.0, -0.038, 7.216,
-438, 227, 851.0, 1542481.0, -1.159, 1.677,
867, -782, -628.0, 2789428.0, 1.414, -0.512,
-710, 893, 896.0, 3342089.0, -0.659, 1.916,
-650, 206, 413.0, 1116236.0, -0.654, 0.971,
-602, 603, 392.0, 1307545.0, -0.449, 1.451,
-183, 419, 215.0, 332941.0, -0.432, 2.721,
-837, 12, 469.0, 1570356.0, -0.741, 0.756,
-100, -61, 436.0, 178121.0, -2.415, 1.805,
888, -729, -13.0, 577617.0, 0.838, -0.017,
386, -953, -496.0, 1674033.0, 2.91, -0.442,
805, 217, -12.0, 85729.0, 0.047, -0.317,
-122, -69, 537.0, 266817.0, -2.4, 1.834,
522, -16, -670.0, 1399216.0, 1.148, -1.118,
-68, -666, -255.0, 374196.0, -9.395, -0.399,
-19, 946, -813.0, 833128.0, 0.875, 48.915,
191, -118, -304.0, 246180.0, 1.608, -0.99,
-231, 724, -104.0, 428080.0, 0.151, 2.983,
5, 709, 216.0, 498361.0, -0.305, -141.495,
-484, 901, 959.0, 2668425.0, -0.757, 2.618,
-769, -141, 671.0, 2083877.0, -1.03, 0.847,
337, -374, -695.0, 1076736.0, 2.094, -0.985,
-79, -609, -426.0, 236265.0, -6.931, -0.778,
494, -183, -623.0, 1264537.0, 1.323, -0.953,
585, -611, 17.0, 333541.0, 1.016, 0.029,
928, -909, -680.0, 3350441.0, 1.476, -0.496,
458, 210, -872.0, 1641604.0, 1.169, -1.628,
266, -746, -468.0, 1054468.0, 3.332, -0.528,
432, -13, -733.0, 1266793.0, 1.318, -1.288,
-992, 261, -2.0, 60185.0, 0.008, 0.255,
211, -16, -345.0, 291436.0, 1.317, -1.241,
-14, -334, -797.0, 66924.0, -21.168, -2.689,
192, -419, -56.0, 218569.0, 2.309, -0.126,
-891, -664, 849.0, 3466732.0, -1.417, 0.672,
-132, 345, -23.0, 106881.0, 0.068, 2.545,
822, 391, -6.0, 172609.0, 0.015, -0.491,
117, 903, -236.0, 925857.0, 0.253, -7.971,
-569, -771, 888.0, 2615529.0, -2.099, 0.744,
-295, -894, -611.0, 78256.0, -1.989, -1.041,
893, 713, -318.0, 1644265.0, 0.319, -1.117,
-56, -236, -188.0, 13584.0, -3.148, -1.067,
-634, 325, 830.0, 2210505.0, -0.916, 1.429,
847, 335, -516.0, 1860433.0, 0.607, -1.003,
532, -166, -409.0, 897908.0, 1.047, -0.735,
267, 436, -747.0, 987892.0, 1.045, -2.678,
-638, -351, 321.0, 942393.0, -1.036, 0.486,
-466, -771, 900.0, 2272041.0, -2.445, 0.79,
505, 227, -552.0, 1166569.0, 0.845, -1.294,
830, -313, -422.0, 1499009.0, 0.926, -0.549,
-72, 843, 930.0, 978489.0, -1.015, 12.724,
859, 465, -174.0, 814089.0, 0.255, -0.796,
-997, -192, 148.0, 627088.0, -0.493, 0.301,
-843, 843, 188.0, 1344585.0, -0.188, 1.188,
657, 113, -348.0, 927313.0, 0.647, -0.819,
538, -918, -702.0, 2353428.0, 2.279, -0.573,
506, -141, -304.0, 635177.0, 0.927, -0.648,
472, 448, -924.0, 1945216.0, 1.003, -1.952,
352, 379, -723.0, 1161625.0, 0.993, -2.069,
-360, 374, 803.0, 1296196.0, -1.062, 2.101,
-352, 157, 792.0, 1139785.0, -1.293, 1.739,
401, -167, -114.0, 210745.0, 0.781, -0.364,
243, 774, 604.0, 11988.0, -1.367, -1.818,
65, 569, -479.0, 448301.0, 0.773, -9.527,
122, -553, -545.0, 571769.0, 5.365, -0.833,
-550, -937, 478.0, 1929569.0, -2.115, 0.411,
-753, -545, 574.0, 2025913.0, -1.307, 0.583,
-322, 152, 460.0, 615584.0, -0.982, 1.454,
-1, 709, 889.0, 506237.0, -1.252, 710.252,
380, -276, 8.0, 64016.0, 0.696, 0.03,
711, 382, -686.0, 2096908.0, 0.75, -1.287,
281, -57, -696.0, 785553.0, 1.678, -1.476,
-326, -908, 361.0, 1295208.0, -3.138, 0.353,
64, -268, -580.0, 220304.0, 5.761, -1.573,
-886, 428, 886.0, 3323168.0, -0.787, 1.27,
-594, -304, 183.0, 527224.0, -0.867, 0.355,
-554, 518, 827.0, 2100956.0, -0.841, 1.776,
-345, -964, 733.0, 1940836.0, -3.416, 0.622,
-72, -593, -947.0, 78913.0, -6.069, -2.167,
-484, -184, 13.0, 59024.0, -0.441, 0.061,
-185, 392, 251.0, 339404.0, -0.515, 2.634,
85, -319, 172.0, 43281.0, 3.1, 0.653,
-190, 908, 665.0, 1329864.0, -0.645, 5.424,
-79, -910, 824.0, 1088484.0, -12.363, 0.844,
-17, -233, 216.0, 68977.0, -14.577, 0.872,
-517, 528, -101.0, 69916.0, 0.255, 0.766,
-375, 65, 352.0, 532225.0, -0.886, 1.059,
-865, 716, 790.0, 3246056.0, -0.628, 1.455,
557, 696, -710.0, 2066296.0, 0.666, -1.915,
33, 557, 62.0, 302065.0, -0.112, -16.767,
-460, -221, 84.0, 203401.0, -0.73, 0.25,
-92, 261, 854.0, 382393.0, -1.942, 4.779,
163, -260, -44.0, 96288.0, 1.749, -0.154,
-8, -117, -32.0, 12665.0, -14.346, -0.279,
-735, -920, 380.0, 1963600.0, -1.579, 0.327,
815, -491, -483.0, 1815661.0, 1.128, -0.525,
273, 487, -319.0, 585517.0, 0.51, -2.293,
-459, 177, 470.0, 894249.0, -0.837, 1.223,
686, 10, -628.0, 1723332.0, 0.95, -0.964,
-682, -796, -144.0, 240784.0, -0.943, -0.224,
-953, -672, 647.0, 2917948.0, -1.249, 0.544,
242, -494, 190.0, 60116.0, 1.527, 0.514,
-723, 132, 681.0, 1986876.0, -0.884, 1.066,
721, 434, -449.0, 1483272.0, 0.544, -1.146,
-976, 852, 206.0, 1530128.0, -0.197, 1.07,
775, -142, -70.0, 237164.0, 0.406, -0.223,
537, 359, -646.0, 1516489.0, 0.812, -1.481,
55, 949, -945.0, 1108501.0, 0.944, -18.199,
434, 733, -586.0, 1554585.0, 0.592, -2.281,
-327, -731, 21.0, 561829.0, -2.264, 0.028,
755, -12, -153.0, 462204.0, 0.458, -0.442,
-888, 635, 447.0, 1990969.0, -0.437, 1.152,
-336, 748, -104.0, 419728.0, 0.149, 2.077,
-274, -959, 623.0, 1602489.0, -4.06, 0.56,
-62, 889, -49.0, 778169.0, 0.055, 14.283,
996, 524, -302.0, 1477744.0, 0.347, -0.873,
-676, -316, -4.0, 89040.0, -0.454, -0.013,
-722, 454, 197.0, 775052.0, -0.295, 0.924,
-413, -469, 891.0, 1691893.0, -2.143, 1.007,
989, -67, -489.0, 1938973.0, 0.738, -0.67,
-194, 739, -209.0, 383937.0, 0.308, 3.502,
-95, 781, 860.0, 936761.0, -0.983, 9.205,
452, -246, -583.0, 1114580.0, 1.44, -0.896,
295, 206, -472.0, 599396.0, 0.963, -1.661,
-389, -255, 14.0, 86809.0, -0.706, 0.051,
-282, 383, 71.0, 226777.0, -0.165, 1.523,
964, 90, -232.0, 902692.0, 0.446, -0.539,
176, 724, -332.0, 757904.0, 0.416, -4.53,
51, -845, 435.0, 625285.0, 16.037, 0.532,
-156, -396, 813.0, 664128.0, -3.881, 1.343,
-236, -829, -532.0, 185033.0, -2.668, -0.845,
-835, -415, 459.0, 1705285.0, -1.03, 0.533,
508, -32, -402.0, 817888.0, 0.922, -0.859,
-791, -928, 781.0, 3332268.0, -1.74, 0.567,
-219, 991, 907.0, 1776613.0, -0.781, 5.306,
495, -880, 25.0, 724900.0, 1.749, 0.029,
-633, 252, 648.0, 1704240.0, -0.832, 1.23,
642, 847, -58.0, 866353.0, 0.065, -1.385,
